EXPERIMENTO_ID,CENARIO,REPETICAO,QUERY_ID,EXECUTION_STATUS,WAREHOUSE_SIZE,TOTAL_ELAPSED_TIME,EXECUTION_TIME,BYTES_SCANNED,ROWS_PRODUCED,QUERY_TEXT,PARTITIONS_SCANNED,PARTITIONS_TOTAL
E4,normalizado,2,01bdc864-0001-2f90-0001-f31a0005d4fe,SUCCESS,Small,42027,41571,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,3,01bdc865-0001-2f92-0001-f31a0005b4ce,SUCCESS,Small,47828,47288,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,4,01bdc866-0001-2f92-0001-f31a0005b4d6,SUCCESS,Small,43194,42798,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,5,01bdc867-0001-2f90-0001-f31a0005d506,SUCCESS,Small,38669,37774,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,6,01bdc867-0001-2f92-0001-f31a0005b4de,SUCCESS,Small,36669,36080,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,7,01bdc868-0001-2f91-0001-f31a0005c52a,SUCCESS,Small,39260,38726,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,8,01bdc869-0001-2f91-0001-f31a0005c52e,SUCCESS,Small,45078,44645,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,9,01bdc869-0001-2f92-0001-f31a0005b4ea,SUCCESS,Small,42524,41786,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,10,01bdc86a-0001-2f91-0001-f31a0005c536,SUCCESS,Small,47471,46976,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,11,01bdc86b-0001-2f92-0001-f31a0005b4f2,SUCCESS,Small,44598,43984,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,12,01bdc86c-0001-2f92-0001-f31a0005b4f6,SUCCESS,Small,41407,40849,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,13,01bdc86d-0001-2f91-0001-f31a0005c546,SUCCESS,Small,40365,39919,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,14,01bdc86d-0001-2f92-0001-f31a0005b502,SUCCESS,Small,45589,45054,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,15,01bdc86e-0001-2f91-0001-f31a0005c552,SUCCESS,Small,40210,39795,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,16,01bdc86f-0001-2f90-0001-f31a0005d52a,SUCCESS,Small,43184,42636,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,17,01bdc870-0001-2f91-0001-f31a0005c562,SUCCESS,Small,47171,46648,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,18,01bdc870-0001-2f92-0001-f31a0005b50a,SUCCESS,Small,37047,36573,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,19,01bdc871-0001-2f90-0001-f31a0005d536,SUCCESS,Small,52173,51107,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,20,01bdc872-0001-2f90-0001-f31a0005d53e,SUCCESS,Small,40747,40214,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,21,01bdc873-0001-2f92-0001-f31a0005b512,SUCCESS,Small,40324,39337,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,22,01bdc873-0001-2f92-0001-f31a0005b516,SUCCESS,Small,44095,43633,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,23,01bdc874-0001-2f92-0001-f31a0005b51a,SUCCESS,Small,40069,39481,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,24,01bdc875-0001-2f90-0001-f31a0005d54e,SUCCESS,Small,38630,38034,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,25,01bdc876-0001-2f91-0001-f31a0005c57e,SUCCESS,Small,45396,44901,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,26,01bdc876-0001-2f91-0001-f31a0005c586,SUCCESS,Small,38558,38096,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,27,01bdc877-0001-2f90-0001-f31a0005d55e,SUCCESS,Small,49429,48978,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,28,01bdc878-0001-2f90-0001-f31a0005d566,SUCCESS,Small,42782,42192,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,29,01bdc879-0001-2f91-0001-f31a0005c592,SUCCESS,Small,45902,45413,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,30,01bdc87a-0001-2f90-0001-f31a0005d56e,SUCCESS,Small,43216,42571,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,31,01bdc87a-0001-2f92-0001-f31a0005b532,SUCCESS,Small,40487,40036,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,32,01bdc87b-0001-2f92-0001-f31a0005b536,SUCCESS,Small,45927,45441,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,33,01bdc87c-0001-2f92-0001-f31a0005b53a,SUCCESS,Small,39766,39295,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,34,01bdc87d-0001-2f91-0001-f31a0005c5a2,SUCCESS,Small,41656,41220,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,35,01bdc87d-0001-2f92-0001-f31a0005b54a,SUCCESS,Small,40687,39479,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,36,01bdc87e-0001-2f91-0001-f31a0005c5aa,SUCCESS,Small,46696,45862,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,37,01bdc87f-0001-2f92-0001-f31a0005b54e,SUCCESS,Small,42874,41905,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,38,01bdc880-0001-2f90-0001-f31a0005d58e,SUCCESS,Small,41472,41008,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,39,01bdc880-0001-2f92-0001-f31a0005b552,SUCCESS,Small,50823,49620,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,40,01bdc881-0001-2f91-0001-f31a0005c5be,SUCCESS,Small,47243,46620,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,41,01bdc882-0001-2f92-0001-f31a0005b55a,SUCCESS,Small,45028,44536,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,42,01bdc883-0001-2f90-0001-f31a0005d59a,SUCCESS,Small,45982,44598,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,43,01bdc884-0001-2f92-0001-f31a0005b562,SUCCESS,Small,42280,41836,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,44,01bdc885-0001-2f90-0001-f31a0005d5a2,SUCCESS,Small,43755,43152,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,45,01bdc885-0001-2f91-0001-f31a0005c5d6,SUCCESS,Small,39929,39506,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,46,01bdc886-0001-2f91-0001-f31a0005c5de,SUCCESS,Small,42651,42349,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,47,01bdc887-0001-2f91-0001-f31a0005c5e6,SUCCESS,Small,38818,38351,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,48,01bdc887-0001-2f92-0001-f31a0005b572,SUCCESS,Small,40409,39922,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,49,01bdc888-0001-2f91-0001-f31a0005c5ea,SUCCESS,Small,38811,38346,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,50,01bdc889-0001-2f90-0001-f31a0005d5b2,SUCCESS,Small,42811,41879,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,51,01bdc88a-0001-2f90-0001-f31a0005d5b6,SUCCESS,Small,39510,38855,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
E4,normalizado,52,01bdc88a-0001-2f92-0001-f31a0005b58a,SUCCESS,Small,44454,43870,1946658016,5568,"SELECT
    e.nm_uf AS estado,
    m.nm_mun AS cidade,
    COUNT(l.id_face_logradouro) AS quantidade_logradouros
FROM
    normalizado_logradouros AS l
JOIN
    normalizado_municipios AS m ON ST_Contains(m.geometry, l.geometry)
JOIN
    normalizado_estados AS e ON ST_Contains(e.geometry, m.geometry)
GROUP BY
    e.nm_uf, m.nm_mun
ORDER BY
    quantidade_logradouros DESC;",215,215
